:nemesis	:info	:start-partition	:majority
0	:invoke	:generate	nil
1	:invoke	:generate	nil
0	:ok	:generate	"168452140632322900085705543435000067695525811482892233116"
2	:invoke	:generate	nil
0	:invoke	:generate	nil
1	:ok	:generate	"168452140632475700092123034439725375868719480152613924250"
2	:ok	:generate	"168452140632515800047577151050772660007510299264328662235"
0	:ok	:generate	"1684521406325719000840980139642544174129321982121465913"
0	:invoke	:generate	nil
1	:invoke	:generate	nil
0	:ok	:generate	"168452140632718700015328713415698675378104247630889012046"
2	:invoke	:generate	nil
1	:ok	:generate	"168452140632866000066870218997173909384973312091528653671"
2	:ok	:generate	"168452140633015000013030067140462846302819312201643375706"
2	:invoke	:generate	nil
0	:invoke	:generate	nil
2	:ok	:generate	"168452140633163700045240503695712698495335043170807836066"
1	:invoke	:generate	nil
0	:ok	:generate	"168452140633216700022159054502083979294568051419668731832"
2	:invoke	:generate	nil
1	:ok	:generate	"16845214063336000007513559246110720434282412822245453845"
2	:ok	:generate	"168452140633381500024162143332688313784394019498021281377"
2	:invoke	:generate	nil
0	:invoke	:generate	nil
1	:invoke	:generate	nil
2	:ok	:generate	"168452140633599800054421449926795511993673189727658972524"
0	:ok	:generate	"168452140633656200016511077079236431185146737620270896965"
1	:ok	:generate	"16845214063369650001574524285716436195387822419025921421"
1	:invoke	:generate	nil
1	:ok	:generate	"168452140633932700061065653530948972995621857397921658088"
2	:invoke	:generate	nil
2	:ok	:generate	"168452140634115200048831047906078260653972229930244176763"
0	:invoke	:generate	nil
1	:invoke	:generate	nil
0	:ok	:generate	"16845214063428960006314935949581056256820329349882140370"
1	:ok	:generate	"168452140634360000015036733678614956763484049610789666060"
1	:invoke	:generate	nil
2	:invoke	:generate	nil
1	:ok	:generate	"168452140634604000027226267293259352946287653070313834350"
0	:invoke	:generate	nil
2	:ok	:generate	"168452140634690600011104570883986513594690404407465970758"
0	:ok	:generate	"168452140634816900069139884344575346658012809590165685767"
0	:invoke	:generate	nil
1	:invoke	:generate	nil
0	:ok	:generate	"16845214063498450003046761339582628944254033117181919806"
2	:invoke	:generate	nil
1	:ok	:generate	"168452140635117000034883705140714688367642392068753566135"
0	:invoke	:generate	nil
2	:ok	:generate	"168452140635217200037841686159099991285331766597395641696"
0	:ok	:generate	"168452140635322700054207931067038816602657991536435752496"
0	:invoke	:generate	nil
1	:invoke	:generate	nil
0	:ok	:generate	"168452140635466100070387539495266077465275076142446727529"
2	:invoke	:generate	nil
1	:ok	:generate	"168452140635616100025263750249861236855060064003231473451"
2	:ok	:generate	"168452140635703000023399865810785141308488429039975082911"
0	:invoke	:generate	nil
1	:invoke	:generate	nil
0	:ok	:generate	"168452140635861700049972217136642438751886488048486053211"
2	:invoke	:generate	nil
1	:ok	:generate	"168452140635977300031849805318438541166915182045999583836"
2	:ok	:generate	"16845214063606760007466267884751135351994268773918922580"
2	:invoke	:generate	nil
0	:invoke	:generate	nil
2	:ok	:generate	"168452140636183300057409305786351822935748838991703572248"
1	:invoke	:generate	nil
2	:invoke	:generate	nil
1	:ok	:generate	"168452140636295500047148011835159856368254538068896582740"
0	:ok	:generate	"168452140636306900030653961981079711804560145320332758343"
2	:ok	:generate	"168452140636398800026867694177586329002963284625928224838"
2	:invoke	:generate	nil
0	:invoke	:generate	nil
2	:ok	:generate	"168452140636524100088933078286273248253213008334820148608"
0	:ok	:generate	"16845214063656470001431680595196807803999153885788922778"
0	:invoke	:generate	nil
1	:invoke	:generate	nil
0	:ok	:generate	"168452140636788200060693628813673816404554644409494508768"
1	:ok	:generate	"1684521406368420000270240333242546239670538908777461748"
2	:invoke	:generate	nil
2	:ok	:generate	"168452140637050800079449416388441314001776119603666272909"
0	:invoke	:generate	nil
1	:invoke	:generate	nil
2	:invoke	:generate	nil
1	:ok	:generate	"168452140637197100042136666308228326315543621139592867895"
0	:ok	:generate	"168452140637188500029470933345310986952016355246162314545"
2	:ok	:generate	"16845214063723510002971044929025016463234583277108899189"
2	:invoke	:generate	nil
2	:ok	:generate	"168452140637372000013790559998293020032710071090339649762"
0	:invoke	:generate	nil
0	:ok	:generate	"168452140637566000040177753484869813665321264101994540339"
0	:invoke	:generate	nil
0	:ok	:generate	"168452140637788200084500063427562978109095682903664468437"
1	:invoke	:generate	nil
1	:ok	:generate	"168452140637996700060608405008220438505411344152842542011"
2	:invoke	:generate	nil
2	:ok	:generate	"16845214063818120004383180172317615260513971597519651948"
0	:invoke	:generate	nil
1	:invoke	:generate	nil
0	:ok	:generate	"16845214063835480001193589273751111908328979772721146252"
1	:ok	:generate	"168452140638422600035631078349096250957356912144162542697"
1	:invoke	:generate	nil
2	:invoke	:generate	nil
0	:invoke	:generate	nil
1	:ok	:generate	"168452140638614200087155850923916562461384095785454289965"
2	:ok	:generate	"168452140638699000024815972510304818258890694877638952623"
1	:invoke	:generate	nil
0	:ok	:generate	"168452140638738600024056355430381876346747848787726174683"
2	:invoke	:generate	nil
0	:invoke	:generate	nil
1	:ok	:generate	"168452140638862300061900101866904156304365046701273008822"
2	:ok	:generate	"168452140638894800013406101043275727132406393029936823647"
0	:ok	:generate	"16845214063894210003539759183007959827246325615677599782"
0	:invoke	:generate	nil
1	:invoke	:generate	nil
2	:invoke	:generate	nil
1	:ok	:generate	"168452140639187400021539229238452675088268596886998070955"
0	:ok	:generate	"168452140639197700022129360420839917073664393155933886628"
0	:invoke	:generate	nil
1	:invoke	:generate	nil
2	:ok	:generate	"168452140639284800062937839153335291683864711720183942120"
0	:ok	:generate	"168452140639344000076207686590563640947350305445237646518"
1	:ok	:generate	"168452140639381300073078322332633051493806422377050406433"
0	:invoke	:generate	nil
0	:ok	:generate	"168452140639578200036900767779189642656412890727106927579"
1	:invoke	:generate	nil
1	:ok	:generate	"168452140639827100069007408009073682156282927248102150116"
2	:invoke	:generate	nil
0	:invoke	:generate	nil
2	:ok	:generate	"168452140639981500087867045641658630022488568969783426969"
1	:invoke	:generate	nil
0	:ok	:generate	"168452140640128200031381458965984967849111690837704263579"
1	:ok	:generate	"168452140640215000057719565770483262004304970990901447227"
1	:invoke	:generate	nil
2	:invoke	:generate	nil
2	:ok	:generate	"16845214064038200003972184127425508125388260904378281659"
1	:ok	:generate	"168452140640372800059537259944167659252595094009994816388"
0	:invoke	:generate	nil
1	:invoke	:generate	nil
2	:invoke	:generate	nil
0	:ok	:generate	"168452140640507400032337602313048716754299095630496581424"
1	:ok	:generate	"168452140640591100089699360942940611032460373273450602911"
0	:invoke	:generate	nil
2	:ok	:generate	"16845214064064590002862470387749794572632011075389307083"
0	:ok	:generate	"168452140640751600075763069283715940484053991105627852354"
0	:invoke	:generate	nil
0	:ok	:generate	"168452140640895300017641178078332427562365844965873099143"
0	:invoke	:generate	nil
1	:invoke	:generate	nil
0	:ok	:generate	"16845214064104250001324740467764294863373489011159396581"
1	:ok	:generate	"168452140641168200048162785908014740954111934117515530550"
2	:invoke	:generate	nil
2	:ok	:generate	"168452140641295900084744019308917148963432733547635956604"
0	:invoke	:generate	nil
1	:invoke	:generate	nil
0	:ok	:generate	"168452140641492500041866525691847829142040953446873204667"
1	:ok	:generate	"16845214064149200008240208567492564525564518666120339671"
1	:invoke	:generate	nil
2	:invoke	:generate	nil
1	:ok	:generate	"168452140641701200048683504222020842855365722645753055168"
0	:invoke	:generate	nil
2	:ok	:generate	"16845214064178460007337346739642187477887524049623268005"
1	:invoke	:generate	nil
0	:ok	:generate	"16845214064183090001205723622335192811240679700153282925"
1	:ok	:generate	"168452140641942900050005490351642198336715671848462647505"
1	:invoke	:generate	nil
2	:invoke	:generate	nil
0	:invoke	:generate	nil
1	:ok	:generate	"168452140642168500089638278920104241953519247498814276920"
2	:ok	:generate	"168452140642329500034481189743071956856778888596022976510"
0	:ok	:generate	"168452140642329000075824203426918016244834134708864733914"
0	:invoke	:generate	nil
1	:invoke	:generate	nil
2	:invoke	:generate	nil
1	:ok	:generate	"168452140642710400019819756102483368472834441573155034973"
2	:ok	:generate	"168452140642722700024941576935328757594362387384005394548"
1	:invoke	:generate	nil
2	:invoke	:generate	nil
1	:ok	:generate	"168452140642849400065030542460630904211355222269089961643"
2	:ok	:generate	"168452140642863700074766549545106805457131248770907004919"
1	:invoke	:generate	nil
1	:ok	:generate	"168452140642979300048891986892990035012937435905830223112"
0	:ok	:generate	"168452140642499200057204020484816246912522089314211858206"
2	:invoke	:generate	nil
0	:invoke	:generate	nil
2	:ok	:generate	"16845214064318600006463642562145051817651914192595326551"
1	:invoke	:generate	nil
2	:invoke	:generate	nil
0	:ok	:generate	"16845214064329640008426318471674044143823909458817906725"
1	:ok	:generate	"168452140643362200041516957092343433685037017573065677764"
2	:ok	:generate	"168452140643407900019500059356747750318648673921096260309"
2	:invoke	:generate	nil
2	:ok	:generate	"168452140643756900088540191290436035367260795298088785548"
0	:invoke	:generate	nil
1	:invoke	:generate	nil
0	:ok	:generate	"168452140643906100069321067636042777201228477281472883991"
1	:ok	:generate	"168452140643973100046005612100853411433156708058409081397"
1	:invoke	:generate	nil
2	:invoke	:generate	nil
2	:ok	:generate	"168452140644219600011649198587682041423673361607486403576"
1	:ok	:generate	"168452140644210100058055588923305208704516262603710818151"
0	:invoke	:generate	nil
1	:invoke	:generate	nil
0	:ok	:generate	"16845214064435110006982711494579588047537488907212091227"
2	:invoke	:generate	nil
1	:ok	:generate	"16845214064449630009004819078745230871516980262771430970"
0	:invoke	:generate	nil
2	:ok	:generate	"16845214064457720003832073424072482565817646662312565373"
0	:ok	:generate	"168452140644680000024616035540564167067807440427980343156"
0	:invoke	:generate	nil
1	:invoke	:generate	nil
2	:invoke	:generate	nil
0	:ok	:generate	"168452140645038000078319507672638759353697599182687889527"
2	:ok	:generate	"168452140645121500012882305510270145474975219785672967759"
1	:ok	:generate	"168452140645110900087730331579761593984562231243903546315"
2	:invoke	:generate	nil
2	:ok	:generate	"168452140645280800052062567868419432877507642823992492179"
0	:invoke	:generate	nil
1	:invoke	:generate	nil
0	:ok	:generate	"168452140645481800081426256468736427451220156937371638261"
2	:invoke	:generate	nil
1	:ok	:generate	"168452140645528900040664760487650862781481019845028144933"
0	:invoke	:generate	nil
2	:ok	:generate	"168452140645639500015602502820427069721651816411926324906"
1	:invoke	:generate	nil
0	:ok	:generate	"168452140645711400016196345917892260528532133413986903448"
0	:invoke	:generate	nil
2	:invoke	:generate	nil
1	:ok	:generate	"16845214064583530004818187470278740242945280978428863578"
0	:ok	:generate	"168452140645894600086167945524163552885801909731847661988"
2	:ok	:generate	"168452140645905000061007011425529452137998470734778056313"
2	:invoke	:generate	nil
0	:invoke	:generate	nil
2	:ok	:generate	"168452140646205800017106049528360001766004919335757137740"
1	:invoke	:generate	nil
2	:invoke	:generate	nil
0	:ok	:generate	"168452140646292200059012949392164757167385118516496971101"
1	:ok	:generate	"16845214064636620003961344470852783668439940192485951340"
2	:ok	:generate	"16845214064636910006607548174769430041830125920090180189"
2	:invoke	:generate	nil
0	:invoke	:generate	nil
2	:ok	:generate	"168452140646651100065408003633207609547613659327739974069"
0	:ok	:generate	"168452140646750100025992179665580943995313957723233432207"
0	:invoke	:generate	nil
0	:ok	:generate	"168452140646971800031385378148971532837064892556789064014"
1	:invoke	:generate	nil
2	:invoke	:generate	nil
1	:ok	:generate	"168452140647178100062515957228771468142068668272628375126"
2	:ok	:generate	"168452140647284600076095445574146905691299334537798992933"
0	:invoke	:generate	nil
0	:ok	:generate	"168452140647527500023936728326958272423141056009276575612"
0	:invoke	:generate	nil
0	:ok	:generate	"168452140647735400067881478884543878639137910274520815794"
1	:invoke	:generate	nil
2	:invoke	:generate	nil
1	:ok	:generate	"168452140647926500069694952821298729531817386102058377731"
2	:ok	:generate	"16845214064799430001303504681383422427197649607024027104"
0	:invoke	:generate	nil
0	:ok	:generate	"168452140648207500072814481604745265805759323827717190964"
0	:invoke	:generate	nil
0	:ok	:generate	"168452140648364500016628996527089774227376740160132882254"
1	:invoke	:generate	nil
2	:invoke	:generate	nil
2	:ok	:generate	"168452140648531500046069136223806760908677051833333654438"
1	:ok	:generate	"16845214064852900004076174902953578562484684180190852173"
0	:invoke	:generate	nil
0	:ok	:generate	"168452140648704200073283593883381489054790151460198590387"
0	:invoke	:generate	nil
0	:ok	:generate	"168452140648917900090228238521336157112745064078455086259"
1	:invoke	:generate	nil
2	:invoke	:generate	nil
1	:ok	:generate	"168452140649062500056174222417362083244567296641609757115"
2	:ok	:generate	"168452140649168000061337518068975829601831374424731937522"
0	:invoke	:generate	nil
1	:invoke	:generate	nil
0	:ok	:generate	"168452140649300200055896745460099200545120128865272578528"
1	:ok	:generate	"168452140649405500029418797333010669634774037826806774992"
1	:invoke	:generate	nil
2	:invoke	:generate	nil
1	:ok	:generate	"168452140649644000089709825532704427162243834734756463612"
0	:invoke	:generate	nil
2	:ok	:generate	"16845214064978000004082290001424716963935153210484985646"
1	:invoke	:generate	nil
0	:ok	:generate	"168452140649879200043904965587407000174712156222513825728"
2	:invoke	:generate	nil
1	:ok	:generate	"168452140650025900082977888719005111401644340658942423002"
2	:ok	:generate	"168452140650120800070152025379078644238128900236841924213"
2	:invoke	:generate	nil
0	:invoke	:generate	nil
2	:ok	:generate	"168452140650288100025533287791040203204486953024440844504"
0	:ok	:generate	"168452140650353000036247523691632611932438023858133787492"
0	:invoke	:generate	nil
1	:invoke	:generate	nil
0	:ok	:generate	"168452140650562600076143078763832977138903329347272310332"
1	:ok	:generate	"168452140650615600052770852547357517668892839223690588394"
2	:invoke	:generate	nil
2	:ok	:generate	"168452140650754800039512082678114754593468921559412739712"
